title,doctor_url,specialization,kraj,okres
"Poliklinika, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/poliklinika-oscadnica-medmedical-klinik-a.-s..html?page_id=142494,65-50314581-A0015,Žilinský,Čadca
"Ambulancia fyziatrie, balneológie a liečebnej rehabilitácie, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-fyziatrie-balneologie-a-liecebnej-rehabilitacie-oscadnica-medmedical-klinik-a.-s..html?page_id=142492," Fyziatria, balneológia a liečebná rehabilitácia",Žilinský,Čadca
"Urologická ambulancia, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/urologicka-ambulancia-oscadnica-medmedical-klinik-a.-s.-1.html?page_id=142474, Urológia,Žilinský,Čadca
"Ambulancia pracovného lekárstva, Krásno nad Kysucou, (TeamPrevent Santé s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-pracovneho-lekarstva-krasno-nad-kysucou-teamprevent-sante-s.-r.-o..html?page_id=142419, Pracovné lekárstvo,Žilinský,Čadca
"Obvodná ambulancia pre dospelých, Čierne, (KAGA Medic, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/obvodna-ambulancia-pre-dospelych-cierne-kaga-medic-1.html?page_id=142399," Vnútorné lekárstvo, Abdominálna ultrasonografia u dospelých",Žilinský,Čadca
"Ambulancia zubného lekárstva, Raková, (Praktik Dent s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-rakova-praktik-dent-s.-r.-o..html?page_id=141672, Zubné lekárstvo,Žilinský,Čadca
"Ambulancia zubného lekárstva, Čadca, (AlbusDente,s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-cadca-albusdente.html?page_id=141666, Zubné lekárstvo,Žilinský,Čadca
"Gynekologická ambulancia, Čadca, (MUDr. Ján Rehák, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/gynekologicka-ambulancia-cadca-mudr.-jan-rehak-s.-r.-o.-1.html?page_id=141604, Gynekológia a pôrodníctvo,Žilinský,Čadca
"Ambulancia neurochirurgická, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-neurochirurgicka-oscadnica-medmedical-klinik-a.-s..html?page_id=140600, Neurochirurgia,Žilinský,Čadca
"Ambulancia zubného lekárstva, Čadca, (NataliDent, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-cadca-natalident-s.-r.-o..html?page_id=140562, Zubné lekárstvo,Žilinský,Čadca
"Ambulancia klinickej logopédie, Čadca, (Kysucká nemocnica s poliklinikou Čadca)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-klinickej-logopedie-cadca-kysucka-nemocnica-s-poliklinikou-cadca.html?page_id=139842, Klinická logopédia,Žilinský,Čadca
"Stacionár, neurológia, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/stacionar-neurologia-oscadnica-medmedical-klinik-a.-s..html?page_id=136001, Neurológia,Žilinský,Čadca
"Ambulancia zubného lekárstva, Turzovka, (VYŠINSKÝ - DENT, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-turzovka-vysinsky-dent.html?page_id=135943, Zubné lekárstvo,Žilinský,Čadca
"Neurologická ambulancia, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/neurologicka-ambulancia-oscadnica-medmedical-klinik-a.-s..html?page_id=135907, Neurológia,Žilinský,Čadca
"Urologická ambulancia, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/urologicka-ambulancia-oscadnica-medmedical-klinik-a.-s..html?page_id=135781, Urológia,Žilinský,Čadca
"Ambulancia klinickej psychológie, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-klinickej-psychologie-oscadnica-medmedical-klinik-a.-s..html?page_id=135780," Klinická psychológia, Psychoterapia",Žilinský,Čadca
"Ambulancia zubného lekárstva, Čadca, (Zubena, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-cadca-zubena-s.-r.-o..html?page_id=135760, Zubné lekárstvo,Žilinský,Čadca
"Reumatologická ambulancia, Čadca, (MUDr. Martin Vyšlan)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/reumatologicka-ambulancia-cadca-mudr.-martin-vyslan.html?page_id=135756, Reumatológia,Žilinský,Čadca
"Stacionár, vnútorné lekárstvo, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/stacionar-vnutorne-lekarstvo-oscadnica-medmedical-klinik-a.-s..html?page_id=135748, Vnútorné lekárstvo,Žilinský,Čadca
"SVaLZ, rádiológia, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/svalz-radiologia-oscadnica-medmedical-klinik-a.-s.-1.html?page_id=135749, Rádiológia,Žilinský,Čadca
"SVaLZ, rádiológia, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/svalz-radiologia-oscadnica-medmedical-klinik-a.-s..html?page_id=135750, Rádiológia,Žilinský,Čadca
"Ambulancia úrazovej chirurgie, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-urazovej-chirurgie-oscadnica-medmedical-klinik-a.-s..html?page_id=135744, úrazová chirurgia,Žilinský,Čadca
"Chirurgická ambulancia, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/chirurgicka-ambulancia-oscadnica-medmedical-klinik-a.-s.-1.html?page_id=135745, Chirurgia,Žilinský,Čadca
"Chirurgická ambulancia, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/chirurgicka-ambulancia-oscadnica-medmedical-klinik-a.-s..html?page_id=135746, Chirurgia,Žilinský,Čadca
"Gynekologická ambulancia, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/gynekologicka-ambulancia-oscadnica-medmedical-klinik-a.-s..html?page_id=135747, Gynekológia a pôrodníctvo,Žilinský,Čadca
"Ambulancia vnútorného lekárstva, Oščadnica, (MEDMEDICAL KLINIK a. s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-vnutorneho-lekarstva-oscadnica-medmedical-klinik-a.-s..html?page_id=135743, Vnútorné lekárstvo,Žilinský,Čadca
"Neurologická ambulancia, Čadca, (Kysucká nemocnica s poliklinikou Čadca)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/neurologicka-ambulancia-cadca-kysucka-nemocnica-s-poliklinikou-cadca.html?page_id=135625, Neurológia,Žilinský,Čadca
"Ambulancia vnútorného lekárstva, MUDr. Marta Kašíková, Čadca, (Kysucká nemocnica s poliklinikou Čadca)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-vnutorneho-lekarstva-mudr.-marta-kasikova-cadca-kysucka-nemocnica-s-poliklinikou-cadca.html?page_id=135624, Vnútorné lekárstvo,Žilinský,Čadca
"ADOS, Svrčinovec, (ADOS Zdenka s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ados-svrcinovec-ados-zdenka-s.-r.-o..html?page_id=135143, Domáca ošetrovateľská starostlivosť,Žilinský,Čadca
"Ambulancia rýchlej zdravotnej pomoci, Nová Bystrica, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-rychlej-zdravotnej-pomoci-nova-bystrica-zachranna-zdravotna-sluzba-bratislava.html?page_id=134824, Rýchla zdravotná pomoc,Žilinský,Čadca
"Ambulancia rýchlej zdravotnej pomoci, Čadca 2, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-rychlej-zdravotnej-pomoci-cadca-2-zachranna-zdravotna-sluzba-bratislava.html?page_id=134825, Rýchla zdravotná pomoc,Žilinský,Čadca
"Ambulancia rýchlej zdravotnej pomoci, Makov, (RZP, a.s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-rychlej-zdravotnej-pomoci-makov-rzp-a.s..html?page_id=134822, Rýchla zdravotná pomoc,Žilinský,Čadca
"Ambulancia zubného lekárstva, Čadca, (STOMA PRAKTIK, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-cadca-stoma-praktik-s.-r.-o..html?page_id=134774, Zubné lekárstvo,Žilinský,Čadca
"Ambulancia zubného lekárstva, Oščadnica, (DENTIE, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-oscadnica-dentie.html?page_id=133144," Zubné lekárstvo, Dentálna hygiena",Žilinský,Čadca
"Ambulancia zubného lekárstva, Oščadnica, (DENTIE, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-oscadnica-dentie-1.html?page_id=133143, Zubné lekárstvo,Žilinský,Čadca
"Ambulancia zubného lekárstva, Čadca, (NEBOJSAMA DENT s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-cadca-nebojsama-dent.html?page_id=133127," Zubné lekárstvo, Dentálna hygiena",Žilinský,Čadca
"Ambulancia rýchlej zdravotnej pomoci „S“, Čadca 3, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-rychlej-zdravotnej-pomoci-s-cadca-3-zachranna-zdravotna-sluzba-bratislava.html?page_id=132791, Rýchla zdravotná pomoc „S“,Žilinský,Čadca
"Dispečing dopravnej zdravotnej služby, Čadca, (DZS, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/dispecing-dopravnej-zdravotnej-sluzby-cadca-dzs.html?page_id=132646,,Žilinský,Čadca
"Ambulancia rýchlej zdravotnej pomoci, Turzovka, (RZP, a.s.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-rychlej-zdravotnej-pomoci-turzovka-rzp-a.s..html?page_id=132568, Rýchla zdravotná pomoc,Žilinský,Čadca
"Ambulancia rýchlej lekárskej pomoci, Čadca 1, (Záchranná zdravotná služba Bratislava)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-rychlej-lekarskej-pomoci-cadca-1-zachranna-zdravotna-sluzba-bratislava.html?page_id=132538, Rýchla lekárska pomoc,Žilinský,Čadca
"Ambulancia zubného lekárstva, Vysoká nad Kysucou, (DAMADENT, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-vysoka-nad-kysucou-damadent-s.-r.-o..html?page_id=132393, Zubné lekárstvo,Žilinský,Čadca
"Ambulancia zubného lekárstva, Čadca, (STOMAPERFEKT, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-cadca-stomaperfekt.html?page_id=132336," Zubné lekárstvo, Dentálna hygiena",Žilinský,Čadca
"Všeobecná ambulancia pre dospelých, Čadca, (Kysucká nemocnica s poliklinikou Čadca)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/vseobecna-ambulancia-pre-dospelych-cadca-kysucka-nemocnica-s-poliklinikou-cadca.html?page_id=132160, Všeobecné lekárstvo,Žilinský,Čadca
"Rádiologické oddelenie - magnetická rezonancia, Čadca, (Kysucká nemocnica s poliklinikou Čadca)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/radiologicke-oddelenie-magneticka-rezonancia-cadca-kysucka-nemocnica-s-poliklinikou-cadca.html?page_id=131622," Rádiológia, Magnetická rezonancia",Žilinský,Čadca
"Ambulancia dentálnej hygieny, Čadca, (Martina Hulíková)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-dentalnej-hygieny-cadca-martina-hulikova.html?page_id=131321, Dentálna hygiena,Žilinský,Čadca
"Ambulancia zubného lekárstva, Čadca, (Your Dent  s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-cadca-your-dent-s.-r.-o..html?page_id=130635,!,Žilinský,Čadca
"Všeobecná ambulancia pre deti a dorast, Čadca, (Kysucká nemocnica s poliklinikou Čadca)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/vseobecna-ambulancia-pre-deti-a-dorast-cadca-kysucka-nemocnica-s-poliklinikou-cadca.html?page_id=130376, Všeobecná starostlivosť o deti a dorast,Žilinský,Čadca
"Psychiatrická ambulancia, Čadca, (MUDr. Michaela Šedová)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/psychiatricka-ambulancia-cadca-mudr.-michaela-sedova.html?page_id=129621, Psychiatria,Žilinský,Čadca
"Ambulancia zubného lekárstva, Čadca, (MUDr. Zdenka  Franeková)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-cadca-mudr.-zdenka-franekova-1.html?page_id=129353," Zubné lekárstvo, Dentálna hygiena",Žilinský,Čadca
"Ambulancia zubného lekárstva, Čadca, (MUDr. Zdenka  Franeková)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-cadca-mudr.-zdenka-franekova.html?page_id=129352, Zubné lekárstvo,Žilinský,Čadca
"SVaLZ, rádiológia, MUDr. Július Maťašovský, Turzovka, (RESOMED, s. r. o,.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/svalz-radiologia-mudr.-julius-matasovsky-turzovka-resomed-s.-r.-o..html?page_id=127842, Rádiológia,Žilinský,Čadca
"Ambulancia zubného lekárstva, Svrčinovec, (MONDENT, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-svrcinovec-mondent-s.-r.-o..html?page_id=127838, Zubné lekárstvo,Žilinský,Čadca
"Otorinolaryngologická ambulancia, Čadca, (MUDr. Iveta Jančařiková s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/otorinolaryngologicka-ambulancia-cadca-mudr.-iveta-jancarikova.html?page_id=126942, Otorinolaryngológia,Žilinský,Čadca
"Ambulancia zubného lekárstva, Krásno nad Kysucou, (Dentasmile s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-krasno-nad-kysucou-dentasmile.html?page_id=126938, Zubné lekárstvo,Žilinský,Čadca
"Všeobecná ambulancia pre dospelých, Zborov nad Bystricou, (MC DOKTOR s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/vseobecna-ambulancia-pre-dospelych-zborov-nad-bystricou-mc-doktor-s.-r.-o..html?page_id=123789, Všeobecné lekárstvo,Žilinský,Čadca
"SVaLZ, fyzioterapia vybraných ochorení pohybového systému, Stará Bystrica, (Anna Magátová)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/svalz-fyzioterapia-vybranych-ochoreni-pohyboveho-systemu-stara-bystrica-anna-magatova.html?page_id=123655, Fyzioterapia vybraných ochorení pohybového systému,Žilinský,Čadca
"Stacionár, dermatovenerológia, Čadca, (Kysucká nemocnica s poliklinikou Čadca)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/stacionar-dermatovenerologia-cadca-kysucka-nemocnica-s-poliklinikou-cadca.html?page_id=120670, Dermatovenerológia,Žilinský,Čadca
"Dermatovenerologická ambulancia, Čadca, (Kysucká nemocnica s poliklinikou Čadca)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/dermatovenerologicka-ambulancia-cadca-kysucka-nemocnica-s-poliklinikou-cadca.html?page_id=120669, Dermatovenerológia,Žilinský,Čadca
"Pediatrická ambulancia, Čadca, (PED-ČADCA, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/pediatricka-ambulancia-cadca-ped-cadca.html?page_id=104879, Neonatológia,Žilinský,Čadca
"Ambulancia klinickej psychológie, Čadca, (BS psychológia, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-klinickej-psychologie-cadca-bs-psychologia.html?page_id=104084," Klinická psychológia, Dopravná psychológia",Žilinský,Čadca
"Psychiatrická ambulancia, Čadca, (MUDr. A n n a    G l a m o š o v á ,   s . r . o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/psychiatricka-ambulancia-cadca-mudr.-a-n-n-a-g-l-a-m-o-s-o-v-a-s-.-r-.-o..html?page_id=103144, Psychiatria,Žilinský,Čadca
"Ambulancia vnútorného lekárstva, Čadca, (KAMIEM, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-vnutorneho-lekarstva-cadca-kamiem.html?page_id=97053, Vnútorné lekárstvo,Žilinský,Čadca
"Ambulancia čeľustnej ortopédie, Čierne, (VIADENTAL, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-celustnej-ortopedie-cierne-viadental.html?page_id=96969, čeľustná ortopédia,Žilinský,Čadca
"Ambulancia pediatrickej gynekológie, Čadca, (PrimaGyn, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-pediatrickej-gynekologie-cadca-primagyn.html?page_id=96968, Pediatrická gynekológia,Žilinský,Čadca
"Jednodňová zdravotná starostlivosť, úrazová chirurgia, Čadca, (Kysucká nemocnica s poliklinikou Čadca)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/jednodnova-zdravotna-starostlivost-urazova-chirurgia-cadca-kysucka-nemocnica-s-poliklinikou-cadca.html?page_id=92830, úrazová chirurgia,Žilinský,Čadca
"Gynekologická ambulancia, MUDr. Martin Rehák, Čadca, (Kysucká nemocnica s poliklinikou Čadca)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/gynekologicka-ambulancia-mudr.-martin-rehak-cadca-kysucka-nemocnica-s-poliklinikou-cadca.html?page_id=92702, Gynekológia a pôrodníctvo,Žilinský,Čadca
"Všeobecná ambulancia pre dospelých, Staškov, (SP MEDICA, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/vseobecna-ambulancia-pre-dospelych-staskov-sp-medica.html?page_id=92614, Všeobecné lekárstvo,Žilinský,Čadca
"Oftalmologická ambulancia, Turzovka, (VISUMED, s. r. o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/oftalmologicka-ambulancia-turzovka-visumed-s.-r.-o..html?page_id=92448, Oftalmológia,Žilinský,Čadca
"Ambulancia klinickej logopédie, Čadca, (K L I N L O G - C A D C A, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-klinickej-logopedie-cadca-k-l-i-n-l-o-g-c-a-d-c-a.html?page_id=92043, Klinická logopédia,Žilinský,Čadca
"Oddelenie laboratórnej medicíny, Čadca, (Kysucká nemocnica s poliklinikou Čadca)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/oddelenie-laboratornej-mediciny-cadca-kysucka-nemocnica-s-poliklinikou-cadca.html?page_id=90357, Klinická biochémia,Žilinský,Čadca
"Všeobecná ambulancia pre dospelých, Čadca, (MCC Services, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/vseobecna-ambulancia-pre-dospelych-cadca-mcc-services.html?page_id=89779," Všeobecné lekárstvo, Dorastové lekárstvo",Žilinský,Čadca
"Ambulancia zubného lekárstva, Čadca, (PETRAMED , s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-cadca-petramed-7.html?page_id=89640," Zubné lekárstvo, Dentoalveolárna chirurgia, Dentálna hygiena",Žilinský,Čadca
"Nefrologická ambulancia, Raková, (J.B.V., s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/nefrologicka-ambulancia-rakova-j.b.v..html?page_id=89474, Nefrológia,Žilinský,Čadca
"Ambulancia zubného lekárstva, Čadca, (NEBOJSAMA DENT s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-cadca-nebojsama-dent-1.html?page_id=87091, Zubné lekárstvo,Žilinský,Čadca
"SVaLZ, rádiológia, Čadca, (FEMINA GYN,s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/svalz-radiologia-cadca-femina-gyn.html?page_id=87081, Rádiológia,Žilinský,Čadca
"Ambulancia zubného lekárstva, Turzovka, (CHIREMED, s.r.o.)",https://www.e-vuc.sk/zsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/cadca/ambulancia-zubneho-lekarstva-turzovka-chiremed.html?page_id=87078, Zubné lekárstvo,Žilinský,Čadca
